No.,Time,Source,Destination,Protocol,Length,Info
9616,323.933417,10.240.103.183,10.33.3.182,QUIC,1382,"Initial, DCID=460f0ea6a533fe53, SCID=9271a9ccd74eb200, PKN: 0, CRYPTO, PADDING"
9618,323.976534,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9619,323.976537,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9620,323.976538,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9621,323.976539,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9626,324.19041,10.240.103.183,10.225.11.199,QUIC,1382,"Initial, DCID=d3a3b6f4b8900461, SCID=83e31d00dacbf2c4, PKN: 0, CRYPTO, PADDING"
9628,324.233303,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9629,324.233311,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9645,324.402443,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9646,324.402446,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9647,324.422649,10.240.103.183,10.179.187.50,QUIC,1382,"Initial, DCID=77f161b30711c4eb, SCID=927514af5b33ec37, PKN: 1, CRYPTO, PADDING"
9649,324.44845,10.240.103.183,10.164.2.89,QUIC,1382,"Initial, DCID=88f8d41010f86b02, SCID=c2c4ef6f30b0547f, PKN: 0, CRYPTO, PADDING"
9650,324.62837,10.240.103.183,10.203.44.63,QUIC,1382,"Initial, DCID=e44ca81f2b43114b, SCID=900ac8c02a11f6e7, PKN: 2, CRYPTO, PADDING"
9651,324.678818,10.240.103.183,10.237.215.137,QUIC,1382,"Initial, DCID=c4a8d82a605f40fd, SCID=74c4f46f7af08291, PKN: 1, CRYPTO, PADDING"
9653,324.705916,10.240.103.183,10.224.192.121,QUIC,1382,"Initial, DCID=0733517e5c423e3a, SCID=c3fb7b833842d14e, PKN: 0, CRYPTO, PADDING"
9657,324.932664,10.240.103.183,10.33.3.182,QUIC,1382,"Initial, DCID=460f0ea6a533fe53, SCID=9271a9ccd74eb200, PKN: 1, CRYPTO, PADDING"
9659,324.960915,10.240.103.183,10.130.2.228,QUIC,1382,"Initial, DCID=0610682997f7acf2, SCID=df60f520c0402ba5, PKN: 0, CRYPTO, PADDING"
9663,325.192682,10.240.103.183,10.225.11.199,QUIC,1382,"Initial, DCID=d3a3b6f4b8900461, SCID=83e31d00dacbf2c4, PKN: 1, CRYPTO, PADDING"
9682,325.447685,10.240.103.183,10.164.2.89,QUIC,1382,"Initial, DCID=88f8d41010f86b02, SCID=c2c4ef6f30b0547f, PKN: 1, CRYPTO, PADDING"
9691,325.707674,10.240.103.183,10.224.192.121,QUIC,1382,"Initial, DCID=0733517e5c423e3a, SCID=c3fb7b833842d14e, PKN: 1, CRYPTO, PADDING"
9692,325.745482,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9693,325.74549,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9704,325.964128,10.240.103.183,10.130.2.228,QUIC,1382,"Initial, DCID=0610682997f7acf2, SCID=df60f520c0402ba5, PKN: 1, CRYPTO, PADDING"
9705,325.990439,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9706,325.990443,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9711,326.283506,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9712,326.28351,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9716,326.422932,10.240.103.183,10.179.187.50,QUIC,1382,"Initial, DCID=77f161b30711c4eb, SCID=927514af5b33ec37, PKN: 2, CRYPTO, PADDING"
9718,326.463417,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9719,326.463421,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9721,326.681023,10.240.103.183,10.237.215.137,QUIC,1382,"Initial, DCID=c4a8d82a605f40fd, SCID=74c4f46f7af08291, PKN: 2, CRYPTO, PADDING"
9741,326.93487,10.240.103.183,10.33.3.182,QUIC,1382,"Initial, DCID=460f0ea6a533fe53, SCID=9271a9ccd74eb200, PKN: 2, CRYPTO, PADDING"
9754,326.996472,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9755,326.996476,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9757,327.125403,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9758,327.125407,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9759,327.192932,10.240.103.183,10.225.11.199,QUIC,1382,"Initial, DCID=d3a3b6f4b8900461, SCID=83e31d00dacbf2c4, PKN: 2, CRYPTO, PADDING"
9761,327.24865,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xeeaa AAAA mask.apple-dns.net
9762,327.249036,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xb9f6 A mask.apple-dns.net
9763,327.294421,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9764,327.294424,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9768,327.449888,10.240.103.183,10.164.2.89,QUIC,1382,"Initial, DCID=88f8d41010f86b02, SCID=c2c4ef6f30b0547f, PKN: 2, CRYPTO, PADDING"
9769,327.45021,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xde26 HTTPS mask-h2.icloud.com
9770,327.450558,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xc7d5 AAAA mask-h2.icloud.com
9771,327.450812,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xa0d1 A mask-h2.icloud.com
9772,327.491467,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9773,327.49147,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9774,327.491471,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9775,327.491472,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9776,327.491472,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9777,327.491473,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9778,327.491474,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9779,327.491474,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9780,327.706147,10.240.103.183,10.224.192.121,QUIC,1382,"Initial, DCID=0733517e5c423e3a, SCID=c3fb7b833842d14e, PKN: 2, CRYPTO, PADDING"
9799,327.966317,10.240.103.183,10.130.2.228,QUIC,1382,"Initial, DCID=0610682997f7acf2, SCID=df60f520c0402ba5, PKN: 2, CRYPTO, PADDING"
9825,329.098208,10.240.103.183,10.48.149.76,DNS,64,Standard query 0x6b9e AAAA imap.gmail.com
9826,329.098395,10.240.103.183,10.48.149.76,DNS,64,Standard query 0x8fab A imap.gmail.com
9827,329.154447,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9828,329.154451,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9829,329.158568,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9830,329.158571,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9831,329.158572,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9832,329.158573,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9834,329.250796,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xeeaa AAAA mask.apple-dns.net
9835,329.25098,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xb9f6 A mask.apple-dns.net
9836,329.290401,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9837,329.290404,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9838,329.294723,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9839,329.294725,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9840,329.294726,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9841,329.294727,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9845,329.509862,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xde26 HTTPS mask-h2.icloud.com
9846,329.510033,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xc7d5 AAAA mask-h2.icloud.com
9847,329.51016,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xa0d1 A mask-h2.icloud.com
9869,330.821966,10.240.103.183,10.48.149.76,DNS,81,Standard query 0x1cc6 AAAA p48-imap.mail.me.com.akadns.net
9870,330.822186,10.240.103.183,10.48.149.76,DNS,81,Standard query 0xe859 A p48-imap.mail.me.com.akadns.net
9873,330.904809,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9874,330.904813,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9875,330.904814,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
9876,330.904814,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
10357,350.783661,10.194.121.62,10.3.217.138,MDNS,560,"Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _airport._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _uscans._tcp.local, ""QM"" question PTR _uscan._tcp.local, ""QM"" question PTR _ippusb._tcp.local, ""QM"" question PTR _ipps._tcp.local, ""QM"" question PTR _pdl-datastream._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question PTR _scanner._tcp.local, ""QM"" question PTR _ptp._tcp.local, ""QM"" question PTR _printer._tcp.local, ""QM"" question PTR _afpovertcp._tcp.local, ""QM"" question PTR _smb._tcp.local, ""QM"" question PTR _rfb._tcp.local, ""QM"" question PTR _adisk._tcp.local, ""QM"" question PTR _apple-mobdev._tcp.local, ""QM"" question PTR 93ac07ec._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _apple-mobdev2._tcp.local, ""QM"" question PTR _remotepairing-manual-pairing._tcp.local, ""QM"" question PTR _remotepairing._tcp.local, ""QM"" question PTR Akshay‚\200\231s MacBook Pro._companion-link._tcp.local PTR DA2A8149-51EA-4E8B-AB02-4FFF3280DEE8._remotepairing._tcp.local"
10565,360.195052,10.240.103.183,10.48.149.76,DNS,64,Standard query 0x6b9e AAAA imap.gmail.com
10566,360.195261,10.240.103.183,10.48.149.76,DNS,64,Standard query 0x8fab A imap.gmail.com
10567,360.280773,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
10568,360.280781,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
10811,372.256578,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x6d728286
10860,374.172115,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x6d728286
10907,376.730481,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x6d728286
10944,378.576365,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d452
10971,379.400025,10.194.121.62,10.3.217.138,MDNS,141,"Standard query 0x0000 PTR _apple-mobdev._tcp.local, ""QU"" question PTR 93ac07ec._sub._apple-mobdev2._tcp.local, ""QU"" question PTR _apple-pairable._tcp.local, ""QU"" question"
10974,379.615975,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d452
11002,380.404668,10.194.121.62,10.3.217.138,MDNS,141,"Standard query 0x0000 PTR _apple-mobdev._tcp.local, ""QM"" question PTR 93ac07ec._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question"
11022,381.560792,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x6d728286
11041,382.349407,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d452
11065,383.411689,10.194.121.62,10.3.217.138,MDNS,141,"Standard query 0x0000 PTR _apple-mobdev._tcp.local, ""QM"" question PTR 93ac07ec._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question"
11133,386.552087,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d452
11236,390.45257,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x6d728286
11292,392.429904,10.194.121.62,10.3.217.138,MDNS,141,"Standard query 0x0000 PTR _apple-mobdev._tcp.local, ""QM"" question PTR 93ac07ec._sub._apple-mobdev2._tcp.local, ""QM"" question PTR _apple-pairable._tcp.local, ""QM"" question"
11323,392.768309,10.240.103.183,10.67.167.103,DNS,64,Standard query 0x156a A g.whatsapp.net
11393,395.445598,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d452
11464,398.735487,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x6d728286
11570,403.197068,10.240.103.183,10.25.67.11,TCP,68,50541  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=2766593379 TSecr=0 SACK_PERM
11575,403.774052,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d452
11598,404.245708,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11599,404.245711,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11600,404.649624,10.240.103.183,10.16.115.208,DNS,64,Standard query 0x2a2e A g.whatsapp.net
11601,404.650115,10.240.103.183,10.16.115.208,DNS,64,Standard query 0x0801 AAAA g.whatsapp.net
11606,404.710766,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11607,404.710769,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11616,405.245722,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11617,405.245725,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11644,406.26069,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11645,406.260693,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11664,406.749235,10.240.103.183,10.16.115.208,DNS,64,Standard query 0x2a2e A g.whatsapp.net
11665,406.74949,10.240.103.183,10.16.115.208,DNS,64,Standard query 0x0801 AAAA g.whatsapp.net
11666,406.815696,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11667,406.815699,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11668,406.848356,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x6d728286
11677,407.254686,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11678,407.254689,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11710,409.094303,10.240.103.183,10.16.115.208,DNS,81,Standard query 0x1cc6 AAAA p48-imap.mail.me.com.akadns.net
11711,409.094501,10.240.103.183,10.16.115.208,DNS,81,Standard query 0xe859 A p48-imap.mail.me.com.akadns.net
11712,409.176417,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11713,409.17642,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11714,409.18131,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11715,409.181312,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11767,410.85497,10.240.103.183,10.48.149.76,DNS,64,Standard query 0x2a2e A g.whatsapp.net
11768,410.855403,10.240.103.183,10.48.149.76,DNS,64,Standard query 0x0801 AAAA g.whatsapp.net
11794,412.188697,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x8599d452
11806,412.940011,10.240.103.183,10.48.149.76,DNS,64,Standard query 0x2a2e A g.whatsapp.net
11807,412.940276,10.240.103.183,10.48.149.76,DNS,64,Standard query 0x0801 AAAA g.whatsapp.net
11808,412.966227,10.240.103.183,10.78.54.19,TCP,68,50543  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=1701074782 TSecr=0 SACK_PERM
11809,413.166802,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x78e0 AAAA mask.apple-dns.net
11810,413.167119,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x3f2b A mask.apple-dns.net
11819,413.313183,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x20a5 HTTPS mask-h2.icloud.com
11820,413.31352,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xf9c4 AAAA mask-h2.icloud.com
11821,413.313827,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x6665 A mask-h2.icloud.com
11838,413.692194,10.240.103.183,10.203.44.63,QUIC,1382,"Initial, DCID=052b74da41494d62, SCID=34707e89449c8352, PKN: 0, CRYPTO, PADDING"
11843,413.731235,10.240.103.183,10.200.28.4,TCP,68,60261  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=4277138669 TSecr=0 SACK_PERM
11844,413.765658,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11845,413.765662,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11849,414.004589,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11850,414.004593,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11852,414.104541,10.240.103.183,10.87.164.16,TCP,68,60262  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=1365183488 TSecr=0 SACK_PERM
11865,414.361462,10.240.103.183,10.196.65.32,TCP,68,60263  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=1511300535 TSecr=0 SACK_PERM
11866,414.398654,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11867,414.398658,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11887,414.617023,10.240.103.183,10.160.29.21,TCP,68,60264  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=3108007052 TSecr=0 SACK_PERM
11889,414.69552,10.240.103.183,10.203.44.63,QUIC,1382,"Initial, DCID=052b74da41494d62, SCID=34707e89449c8352, PKN: 1, CRYPTO, PADDING"
11896,414.768611,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11897,414.768614,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11898,414.873742,10.240.103.183,10.136.167.35,TCP,68,60265  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1410 WS=64 TSval=2350686532 TSecr=0 SACK_PERM
11899,414.924547,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11900,414.924549,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11905,415.001539,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11906,415.001542,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11911,415.239629,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x78e0 AAAA mask.apple-dns.net
11913,415.24001,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x3f2b A mask.apple-dns.net
11920,415.364288,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x20a5 HTTPS mask-h2.icloud.com
11921,415.364482,10.240.103.183,10.48.149.76,DNS,68,Standard query 0xf9c4 AAAA mask-h2.icloud.com
11922,415.364623,10.240.103.183,10.48.149.76,DNS,68,Standard query 0x6665 A mask-h2.icloud.com
11923,415.400579,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11924,415.402065,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11925,415.40709,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11926,415.407092,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11927,415.407093,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11928,415.407094,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11946,415.496367,10.240.103.183,10.179.187.50,QUIC,1382,"Initial, DCID=403af57de6fbaaad, SCID=1bcb4919271cd44e, PKN: 0, CRYPTO, PADDING"
11947,415.55635,10.218.222.43,10.153.186.80,DHCP,342,DHCP Discover - Transaction ID 0x6d728286
11949,415.650759,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11950,415.650766,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11957,415.75127,10.240.103.183,10.237.215.137,QUIC,1382,"Initial, DCID=1ed06ef310ac9074, SCID=c002398648bdd2e5, PKN: 0, CRYPTO, PADDING"
11958,415.774739,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11959,415.777059,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11960,415.789722,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11961,415.789724,10.51.72.101,10.240.103.183,ICMP,84,Destination unreachable (Network unreachable)
11965,416.00926,10.240.103.183,10.33.3.182,QUIC,1382,"Initial, DCID=32b324f08aa09666, SCID=78411e5e8f14ce53, PKN: 0, CRYPTO, PADDING"
11976,416.266252,10.240.103.183,10.225.11.199,QUIC,1382,"Initial, DCID=1954a33d8a7365d9, SCID=db0fdd7405c9f0a5, PKN: 0, CRYPTO, PADDING"
